"subject" "radius" "number" "durationTest" "sample" "tf" "psesample"
"10774" "MA" 2 2 112 18 3.11800449011332 1.08254886671401
"10775" "MA" 2 2 112 18 3.99781301552532 1.05224649749706
"10776" "MA" 2 2 112 18 6.23600898022664 0.994037368127692
"10777" "MA" 2 2 112 19 0.633595828448835 1.05131310982629
"10778" "MA" 2 2 112 19 0.795774715459477 1.03429400247457
"10779" "MA" 2 2 112 19 0.99945325388133 1.01291990764301
"10780" "MA" 2 2 112 19 1.00426769090986 1.01241467899003
"10781" "MA" 2 2 112 19 1.26122334653172 1.03966261973675
"10782" "MA" 2 2 112 19 1.55900224505666 1.07123951483562
"10783" "MA" 2 2 112 19 1.59154943091895 1.07469086440682
"10784" "MA" 2 2 112 19 1.99890650776266 1.06728895866042
"10785" "MA" 2 2 112 19 2.52244669306345 1.05777594090196
"10786" "MA" 2 2 112 19 3.11800449011332 1.06506372046139
"10787" "MA" 2 2 112 19 3.99781301552532 1.07582984697249
"10788" "MA" 2 2 112 19 6.23600898022664 1.00257443139516
"10789" "MA" 2 2 112 20 0.633595828448835 0.998736551997245
"10790" "MA" 2 2 112 20 0.795774715459477 1.01251193979791
"10791" "MA" 2 2 112 20 0.99945325388133 1.02981228576248
"10792" "MA" 2 2 112 20 1.00426769090986 1.0302212214651
"10793" "MA" 2 2 112 20 1.26122334653172 1.05523507289869
"10794" "MA" 2 2 112 20 1.55900224505666 1.08422294284743
"10795" "MA" 2 2 112 20 1.59154943091895 1.08739131238485
"10796" "MA" 2 2 112 20 1.99890650776266 1.11390876763574
"10797" "MA" 2 2 112 20 2.52244669306345 1.14798931815255
"10798" "MA" 2 2 112 20 3.11800449011332 1.11910011982834
"10799" "MA" 2 2 112 20 3.99781301552532 1.07642254411049
"10800" "MA" 2 2 112 20 6.23600898022664 1.06808066648054
"10801" "MA" 2 2 112 21 0.633595828448835 1.020674076644
"10802" "MA" 2 2 112 21 0.795774715459477 1.02322964588088
"10803" "MA" 2 2 112 21 0.99945325388133 1.02643915493965
"10804" "MA" 2 2 112 21 1.00426769090986 1.02651501948275
"10805" "MA" 2 2 112 21 1.26122334653172 1.05800953826174
"10806" "MA" 2 2 112 21 1.55900224505666 1.0945076767786
"10807" "MA" 2 2 112 21 1.59154943091895 1.09849691746631
"10808" "MA" 2 2 112 21 1.99890650776266 1.11801943414144
"10809" "MA" 2 2 112 21 2.52244669306345 1.14311000597299
"10810" "MA" 2 2 112 21 3.11800449011332 1.11085145683184
"10811" "MA" 2 2 112 21 3.99781301552532 1.06319639011557
"10812" "MA" 2 2 112 21 6.23600898022664 1.02222897343203
"10813" "MA" 2 2 112 22 0.633595828448835 0.988123237693858
"10814" "MA" 2 2 112 22 0.795774715459477 0.987366510409802
"10815" "MA" 2 2 112 22 0.99945325388133 0.986416145599428
"10816" "MA" 2 2 112 22 1.00426769090986 0.986393681418523
"10817" "MA" 2 2 112 22 1.26122334653172 1.03859580123144
"10818" "MA" 2 2 112 22 1.55900224505666 1.09909141360057
"10819" "MA" 2 2 112 22 1.59154943091895 1.10570357433252
"10820" "MA" 2 2 112 22 1.99890650776266 1.11896509714524
"10821" "MA" 2 2 112 22 2.52244669306345 1.13600896481176
"10822" "MA" 2 2 112 22 3.11800449011332 1.10812375339274
"10823" "MA" 2 2 112 22 3.99781301552532 1.06692935234401
"10824" "MA" 2 2 112 22 6.23600898022664 1.05527972986585
"10825" "MA" 2 2 112 23 0.633595828448835 0.955859387785336
"10826" "MA" 2 2 112 23 0.795774715459477 0.99286338783796
"10827" "MA" 2 2 112 23 0.99945325388133 1.03933627210424
"10828" "MA" 2 2 112 23 1.00426769090986 1.04043477161513
"10829" "MA" 2 2 112 23 1.26122334653172 1.07577750286002
"10830" "MA" 2 2 112 23 1.55900224505666 1.11673522980903
"10831" "MA" 2 2 112 23 1.59154943091895 1.12121190279731
"10832" "MA" 2 2 112 23 1.99890650776266 1.1289591828068
"10833" "MA" 2 2 112 23 2.52244669306345 1.1389160796973
"10834" "MA" 2 2 112 23 3.11800449011332 1.09878964496392
"10835" "MA" 2 2 112 23 3.99781301552532 1.03951146986874
"10836" "MA" 2 2 112 23 6.23600898022664 1.0087161825306
"10837" "MA" 2 2 112 24 0.633595828448835 0.965062695504286
"10838" "MA" 2 2 112 24 0.795774715459477 0.995923505437112
"10839" "MA" 2 2 112 24 0.99945325388133 1.03468123017856
"10840" "MA" 2 2 112 24 1.00426769090986 1.03559736315252
"10841" "MA" 2 2 112 24 1.26122334653172 1.06362468073436
"10842" "MA" 2 2 112 24 1.55900224505666 1.09610477438294
"10843" "MA" 2 2 112 24 1.59154943091895 1.0996548434108
"10844" "MA" 2 2 112 24 1.99890650776266 1.10263086898916
"10845" "MA" 2 2 112 24 2.52244669306345 1.10645569264222
"10846" "MA" 2 2 112 24 3.11800449011332 1.07831407645433
"10847" "MA" 2 2 112 24 3.99781301552532 1.03674089251882
"10848" "MA" 2 2 112 24 6.23600898022664 1.00065086659099
"10849" "MA" 2 2 112 25 0.633595828448835 1.0134471458196
"10850" "MA" 2 2 112 25 0.795774715459477 0.996090100585827
"10851" "MA" 2 2 112 25 0.99945325388133 0.974291593580999
"10852" "MA" 2 2 112 25 1.00426769090986 0.973776332915325
"10853" "MA" 2 2 112 25 1.26122334653172 1.03957568086685
"10854" "MA" 2 2 112 25 1.55900224505666 1.11582874993919
"10855" "MA" 2 2 112 25 1.59154943091895 1.12416319816222
"10856" "MA" 2 2 112 25 1.99890650776266 1.14761017253952
"10857" "MA" 2 2 112 25 2.52244669306345 1.17774450432858
"10858" "MA" 2 2 112 25 3.11800449011332 1.13863654843872
"10859" "MA" 2 2 112 25 3.99781301552532 1.08086295673397
"10860" "MA" 2 2 112 25 6.23600898022664 1.01248853274905
"10861" "MA" 2 2 112 26 0.633595828448835 0.982085103089966
"10862" "MA" 2 2 112 26 0.795774715459477 1.01557938837322
"10863" "MA" 2 2 112 26 0.99945325388133 1.05764446353637
"10864" "MA" 2 2 112 26 1.00426769090986 1.05863877377172
"10865" "MA" 2 2 112 26 1.26122334653172 1.09085113368124
"10866" "MA" 2 2 112 26 1.55900224505666 1.12818115869872
"10867" "MA" 2 2 112 26 1.59154943091895 1.13226132444756
"10868" "MA" 2 2 112 26 1.99890650776266 1.14041660590197
"10869" "MA" 2 2 112 26 2.52244669306345 1.15089787112733
"10870" "MA" 2 2 112 26 3.11800449011332 1.11837550137626
"10871" "MA" 2 2 112 26 3.99781301552532 1.0703306964634
"10872" "MA" 2 2 112 26 6.23600898022664 1.00804242291675
"10873" "MA" 2 2 112 27 0.633595828448835 1.01974454659724
"10874" "MA" 2 2 112 27 0.795774715459477 1.02508241435973
"10875" "MA" 2 2 112 27 0.99945325388133 1.03178617909873
"10876" "MA" 2 2 112 27 1.00426769090986 1.03194463886302
"10877" "MA" 2 2 112 27 1.26122334653172 1.05383148516172
"10878" "MA" 2 2 112 27 1.55900224505666 1.07919555417682
"10879" "MA" 2 2 112 27 1.59154943091895 1.08196784285324
"10880" "MA" 2 2 112 27 1.99890650776266 1.08586949035209
"10881" "MA" 2 2 112 27 2.52244669306345 1.09088393436361
"10882" "MA" 2 2 112 27 3.11800449011332 1.06835059292435
"10883" "MA" 2 2 112 27 3.99781301552532 1.03506242844646
"10884" "MA" 2 2 112 27 6.23600898022664 1.02391867486125
"10885" "MA" 2 2 112 28 0.633595828448835 1.00122610896956
"10886" "MA" 2 2 112 28 0.795774715459477 1.015989944943
"10887" "MA" 2 2 112 28 0.99945325388133 1.03453167123054
"10888" "MA" 2 2 112 28 1.00426769090986 1.03496994997264
"10889" "MA" 2 2 112 28 1.26122334653172 1.07945873321068
"10890" "MA" 2 2 112 28 1.55900224505666 1.13101557027378
"10891" "MA" 2 2 112 28 1.59154943091895 1.13665072429805
"10892" "MA" 2 2 112 28 1.99890650776266 1.12449358856127
"10893" "MA" 2 2 112 28 2.52244669306345 1.10886909236821
"10894" "MA" 2 2 112 28 3.11800449011332 1.11008760332512
"10895" "MA" 2 2 112 28 3.99781301552532 1.11188769113104
"10896" "MA" 2 2 112 28 6.23600898022664 1.01477135522042
"10897" "MA" 2 2 112 29 0.633595828448835 1.01135125629891
"10898" "MA" 2 2 112 29 0.795774715459477 1.00866911659495
"10899" "MA" 2 2 112 29 0.99945325388133 1.0053006491895
"10900" "MA" 2 2 112 29 1.00426769090986 1.00522102727974
"10901" "MA" 2 2 112 29 1.26122334653172 1.04890445008341
"10902" "MA" 2 2 112 29 1.55900224505666 1.09952797691256
"10903" "MA" 2 2 112 29 1.59154943091895 1.10506112027791
"10904" "MA" 2 2 112 29 1.99890650776266 1.0981385149966
"10905" "MA" 2 2 112 29 2.52244669306345 1.08924149992612
"10906" "MA" 2 2 112 29 3.11800449011332 1.06337621061811
"10907" "MA" 2 2 112 29 3.99781301552532 1.02516580995145
"10908" "MA" 2 2 112 29 6.23600898022664 1.02438369186372
"10909" "MA" 2 2 112 30 0.633595828448835 0.971984237090353
"10910" "MA" 2 2 112 30 0.795774715459477 0.957547913786
"10911" "MA" 2 2 112 30 0.99945325388133 0.939417506770548
"10912" "MA" 2 2 112 30 1.00426769090986 0.938988950558618
"10913" "MA" 2 2 112 30 1.26122334653172 1.01069240496831
"10914" "MA" 2 2 112 30 1.55900224505666 1.09378758192746
"10915" "MA" 2 2 112 30 1.59154943091895 1.10286987144544
"10916" "MA" 2 2 112 30 1.99890650776266 1.11306417750994
"10917" "MA" 2 2 112 30 2.52244669306345 1.12616602154166
"10918" "MA" 2 2 112 30 3.11800449011332 1.1113103028305
"10919" "MA" 2 2 112 30 3.99781301552532 1.08936417428019
"10920" "MA" 2 2 112 30 6.23600898022664 1.00182926079303
"10921" "MA" 4 1 56 1 0.158398957112209 0.923818804373088
"10922" "MA" 4 1 56 1 0.251066922727465 0.998287827750451
"10923" "MA" 4 1 56 1 0.316797914224418 0.988621378753339
"10924" "MA" 4 1 56 1 0.397887357729738 0.976696304264165
"10925" "MA" 4 1 56 1 0.50213384545493 0.984334402010708
"10926" "MA" 4 1 56 1 0.630611673265862 0.993747920187649
"10927" "MA" 4 1 56 1 0.633595828448835 0.993637112026986
"10928" "MA" 4 1 56 1 0.795774715459477 0.98761505785549
"10929" "MA" 4 1 56 1 0.99945325388133 0.980052031529708
"10930" "MA" 4 1 56 1 1.00426769090986 0.980836279207539
"10931" "MA" 4 1 56 1 1.26122334653172 1.02269306849213
"10932" "MA" 4 1 56 1 1.55900224505666 1.07119975957387
"10933" "MA" 4 1 56 2 0.158398957112209 0.914985765034505
"10934" "MA" 4 1 56 2 0.251066922727465 0.919507620451801
"10935" "MA" 4 1 56 2 0.316797914224418 0.928623860520128
"10936" "MA" 4 1 56 2 0.397887357729738 0.939870166367132
"10937" "MA" 4 1 56 2 0.50213384545493 0.949345411903944
"10938" "MA" 4 1 56 2 0.630611673265862 0.961023109552174
"10939" "MA" 4 1 56 2 0.633595828448835 0.96154470785599
"10940" "MA" 4 1 56 2 0.795774715459477 0.989891837007381
"10941" "MA" 4 1 56 2 0.99945325388133 1.02549265990384
"10942" "MA" 4 1 56 2 1.00426769090986 1.02586401831194
"10943" "MA" 4 1 56 2 1.26122334653172 1.04568412243995
"10944" "MA" 4 1 56 2 1.55900224505666 1.0686531003424
"10945" "MA" 4 1 56 3 0.158398957112209 0.958579779578348
"10946" "MA" 4 1 56 3 0.251066922727465 0.914747117467419
"10947" "MA" 4 1 56 3 0.316797914224418 0.948079747822675
"10948" "MA" 4 1 56 3 0.397887357729738 0.989200753067233
"10949" "MA" 4 1 56 3 0.50213384545493 0.975746713982846
"10950" "MA" 4 1 56 3 0.630611673265862 0.959165381080752
"10951" "MA" 4 1 56 3 0.633595828448835 0.959007478035425
"10952" "MA" 4 1 56 3 0.795774715459477 0.950425973865364
"10953" "MA" 4 1 56 3 0.99945325388133 0.939648564678284
"10954" "MA" 4 1 56 3 1.00426769090986 0.940843922753991
"10955" "MA" 4 1 56 3 1.26122334653172 1.00464245542271
"10956" "MA" 4 1 56 3 1.55900224505666 1.07857683425404
"10957" "MA" 4 1 56 4 0.158398957112209 0.891833501578773
"10958" "MA" 4 1 56 4 0.251066922727465 0.99093802035526
"10959" "MA" 4 1 56 4 0.316797914224418 0.997987536257977
"10960" "MA" 4 1 56 4 0.397887357729738 1.00668421507743
"10961" "MA" 4 1 56 4 0.50213384545493 0.986961453831055
"10962" "MA" 4 1 56 4 0.630611673265862 0.962654279760619
"10963" "MA" 4 1 56 4 0.633595828448835 0.962691417183804
"10964" "MA" 4 1 56 4 0.795774715459477 0.964709712342485
"10965" "MA" 4 1 56 4 0.99945325388133 0.967244465266256
"10966" "MA" 4 1 56 4 1.00426769090986 0.967961534420893
"10967" "MA" 4 1 56 4 1.26122334653172 1.0062328782279
"10968" "MA" 4 1 56 4 1.55900224505666 1.05058449437092
"10969" "MA" 4 1 56 5 0.158398957112209 0.941937702992695
"10970" "MA" 4 1 56 5 0.251066922727465 0.993969032462348
"10971" "MA" 4 1 56 5 0.316797914224418 0.970214615468315
"10972" "MA" 4 1 56 5 0.397887357729738 0.940909832275919
"10973" "MA" 4 1 56 5 0.50213384545493 0.970360786780533
"10974" "MA" 4 1 56 5 0.630611673265862 1.00665740208412
"10975" "MA" 4 1 56 5 0.633595828448835 1.00631445445067
"10976" "MA" 4 1 56 5 0.795774715459477 0.987676393731291
"10977" "MA" 4 1 56 5 0.99945325388133 0.964269074589365
"10978" "MA" 4 1 56 5 1.00426769090986 0.965089276329743
"10979" "MA" 4 1 56 5 1.26122334653172 1.00886500227486
"10980" "MA" 4 1 56 5 1.55900224505666 1.05959549669624
"10981" "MA" 4 1 56 6 0.158398957112209 0.972438943338
"10982" "MA" 4 1 56 6 0.251066922727465 1.00358293927689
"10983" "MA" 4 1 56 6 0.316797914224418 0.981415932120621
"10984" "MA" 4 1 56 6 0.397887357729738 0.954069466875781
"10985" "MA" 4 1 56 6 0.50213384545493 0.93834761017643
"10986" "MA" 4 1 56 6 0.630611673265862 0.918971321900779
"10987" "MA" 4 1 56 6 0.633595828448835 0.919560448037479
"10988" "MA" 4 1 56 6 0.795774715459477 0.951577489813316
"10989" "MA" 4 1 56 6 0.99945325388133 0.991787312396857
"10990" "MA" 4 1 56 6 1.00426769090986 0.99227831496492
"10991" "MA" 4 1 56 6 1.26122334653172 1.01848405533308
"10992" "MA" 4 1 56 6 1.55900224505666 1.04885317284862
"10993" "MA" 4 1 56 7 0.158398957112209 0.956482353575338
"10994" "MA" 4 1 56 7 0.251066922727465 0.97653018746576
"10995" "MA" 4 1 56 7 0.316797914224418 0.973591084523879
"10996" "MA" 4 1 56 7 0.397887357729738 0.969965242032624
"10997" "MA" 4 1 56 7 0.50213384545493 0.973458934264076
"10998" "MA" 4 1 56 7 0.630611673265862 0.977764709918794
"10999" "MA" 4 1 56 7 0.633595828448835 0.978036850277615
"11000" "MA" 4 1 56 7 0.795774715459477 0.992826771644985
"11001" "MA" 4 1 56 7 0.99945325388133 1.01140125826902
"11002" "MA" 4 1 56 7 1.00426769090986 1.01191016893437
"11003" "MA" 4 1 56 7 1.26122334653172 1.03907169849516
"11004" "MA" 4 1 56 7 1.55900224505666 1.07054845402828
"11005" "MA" 4 1 56 8 0.158398957112209 0.952956005868854
"11006" "MA" 4 1 56 8 0.251066922727465 0.93202062565048
"11007" "MA" 4 1 56 8 0.316797914224418 0.924670082289021
"11008" "MA" 4 1 56 8 0.397887357729738 0.915602039086447
"11009" "MA" 4 1 56 8 0.50213384545493 0.948877302954981
"11010" "MA" 4 1 56 8 0.630611673265862 0.989887160600589
"11011" "MA" 4 1 56 8 0.633595828448835 0.989743102206846
"11012" "MA" 4 1 56 8 0.795774715459477 0.981914008701577
"11013" "MA" 4 1 56 8 0.99945325388133 0.972081543133992
"11014" "MA" 4 1 56 8 1.00426769090986 0.972677345222662
"11015" "MA" 4 1 56 8 1.26122334653172 1.00447643521134
"11016" "MA" 4 1 56 8 1.55900224505666 1.0413275329932
"11017" "MA" 4 1 56 9 0.158398957112209 0.948442745227143
"11018" "MA" 4 1 56 9 0.251066922727465 0.91771208079206
"11019" "MA" 4 1 56 9 0.316797914224418 0.959199399692869
"11020" "MA" 4 1 56 9 0.397887357729738 1.01038048681142
"11021" "MA" 4 1 56 9 0.50213384545493 0.994621544878455
"11022" "MA" 4 1 56 9 0.630611673265862 0.975199551175576
"11023" "MA" 4 1 56 9 0.633595828448835 0.975680463055823
"11024" "MA" 4 1 56 9 0.795774715459477 1.00181642070766
"11025" "MA" 4 1 56 9 0.99945325388133 1.03464025957413
"11026" "MA" 4 1 56 9 1.00426769090986 1.03465998236532
"11027" "MA" 4 1 56 9 1.26122334653172 1.03571262522059
"11028" "MA" 4 1 56 9 1.55900224505666 1.03693250430527
"11029" "MA" 4 1 56 10 0.158398957112209 0.960519981483104
"11030" "MA" 4 1 56 10 0.251066922727465 0.897474987017465
"11031" "MA" 4 1 56 10 0.316797914224418 0.9425023001672
"11032" "MA" 4 1 56 10 0.397887357729738 0.998050523048048
"11033" "MA" 4 1 56 10 0.50213384545493 0.981447879684251
"11034" "MA" 4 1 56 10 0.630611673265862 0.960986072271389
"11035" "MA" 4 1 56 10 0.633595828448835 0.96133305661297
"11036" "MA" 4 1 56 10 0.795774715459477 0.980190498963403
"11037" "MA" 4 1 56 10 0.99945325388133 1.00387333689075
"11038" "MA" 4 1 56 10 1.00426769090986 1.00427307005955
"11039" "MA" 4 1 56 10 1.26122334653172 1.02560758910189
"11040" "MA" 4 1 56 10 1.55900224505666 1.05033158112928
"11041" "MA" 4 1 56 11 0.158398957112209 0.914784703817057
"11042" "MA" 4 1 56 11 0.251066922727465 0.930437345510354
"11043" "MA" 4 1 56 11 0.316797914224418 0.932665629655534
"11044" "MA" 4 1 56 11 0.397887357729738 0.935414566149406
"11045" "MA" 4 1 56 11 0.50213384545493 0.964431602891974
"11046" "MA" 4 1 56 11 0.630611673265862 1.00019343939646
"11047" "MA" 4 1 56 11 0.633595828448835 1.00046164005528
"11048" "MA" 4 1 56 11 0.795774715459477 1.01503745185993
"11049" "MA" 4 1 56 11 0.99945325388133 1.03334304082657
"11050" "MA" 4 1 56 11 1.00426769090986 1.03343413788054
"11051" "MA" 4 1 56 11 1.26122334653172 1.03829616081081
"11052" "MA" 4 1 56 11 1.55900224505666 1.04393062652931
"11053" "MA" 4 1 56 12 0.158398957112209 0.909031583708716
"11054" "MA" 4 1 56 12 0.251066922727465 0.996955553903955
"11055" "MA" 4 1 56 12 0.316797914224418 0.960934467825563
"11056" "MA" 4 1 56 12 0.397887357729738 0.916496832578734
"11057" "MA" 4 1 56 12 0.50213384545493 0.902103697630572
"11058" "MA" 4 1 56 12 0.630611673265862 0.884364982841406
"11059" "MA" 4 1 56 12 0.633595828448835 0.884776774134986
"11060" "MA" 4 1 56 12 0.795774715459477 0.907156258303432
"11061" "MA" 4 1 56 12 0.99945325388133 0.935262386727935
"11062" "MA" 4 1 56 12 1.00426769090986 0.936128886494214
"11063" "MA" 4 1 56 12 1.26122334653172 0.982375626086178
"11064" "MA" 4 1 56 12 1.55900224505666 1.03596971080378
"11065" "MA" 4 1 56 13 0.158398957112209 0.991417045136892
"11066" "MA" 4 1 56 13 0.251066922727465 1.0032059863403
"11067" "MA" 4 1 56 13 0.316797914224418 0.998869728708482
"11068" "MA" 4 1 56 13 0.397887357729738 0.993520277707486
"11069" "MA" 4 1 56 13 0.50213384545493 0.969955496515333
"11070" "MA" 4 1 56 13 0.630611673265862 0.940913252824698
"11071" "MA" 4 1 56 13 0.633595828448835 0.941438780138481
"11072" "MA" 4 1 56 13 0.795774715459477 0.969999437884898
"11073" "MA" 4 1 56 13 0.99945325388133 1.00586842880833
"11074" "MA" 4 1 56 13 1.00426769090986 1.00610362573507
"11075" "MA" 4 1 56 13 1.26122334653172 1.01865653278393
"11076" "MA" 4 1 56 13 1.55900224505666 1.03320375426947
"11077" "MA" 4 1 56 14 0.158398957112209 0.916439127512519
"11078" "MA" 4 1 56 14 0.251066922727465 0.754297915063713
"11079" "MA" 4 1 56 14 0.316797914224418 0.854330509654484
"11080" "MA" 4 1 56 14 0.397887357729738 0.977736337606051
"11081" "MA" 4 1 56 14 0.50213384545493 0.982719134899356
"11082" "MA" 4 1 56 14 0.630611673265862 0.988860147288701
"11083" "MA" 4 1 56 14 0.633595828448835 0.988605352570887
"11084" "MA" 4 1 56 14 0.795774715459477 0.974758108973441
"11085" "MA" 4 1 56 14 0.99945325388133 0.957367520166932
"11086" "MA" 4 1 56 14 1.00426769090986 0.957836604384518
"11087" "MA" 4 1 56 14 1.26122334653172 0.98287252072479
"11088" "MA" 4 1 56 14 1.55900224505666 1.01188596109187
"11089" "MA" 4 1 56 15 0.158398957112209 0.960911556858336
"11090" "MA" 4 1 56 15 0.251066922727465 0.838750043375091
"11091" "MA" 4 1 56 15 0.316797914224418 0.894587367837852
"11092" "MA" 4 1 56 15 0.397887357729738 0.963471427919636
"11093" "MA" 4 1 56 15 0.50213384545493 0.963326405934882
"11094" "MA" 4 1 56 15 0.630611673265862 0.963147674641458
"11095" "MA" 4 1 56 15 0.633595828448835 0.963347858028261
"11096" "MA" 4 1 56 15 0.795774715459477 0.974227157823036
"11097" "MA" 4 1 56 15 0.99945325388133 0.987890341250282
"11098" "MA" 4 1 56 15 1.00426769090986 0.988930874135773
"11099" "MA" 4 1 56 15 1.26122334653172 1.04446609210684
"11100" "MA" 4 1 56 15 1.55900224505666 1.10882434099124
"11101" "MA" 4 1 56 16 0.158398957112209 0.948378581619644
"11102" "MA" 4 1 56 16 0.251066922727465 1.03804150613513
"11103" "MA" 4 1 56 16 0.316797914224418 1.03590496011309
"11104" "MA" 4 1 56 16 0.397887357729738 1.03326919692126
"11105" "MA" 4 1 56 16 0.50213384545493 1.00478393858621
"11106" "MA" 4 1 56 16 0.630611673265862 0.969677488523672
"11107" "MA" 4 1 56 16 0.633595828448835 0.970010825354504
"11108" "MA" 4 1 56 16 0.795774715459477 0.988126570987482
"11109" "MA" 4 1 56 16 0.99945325388133 1.01087792081457
"11110" "MA" 4 1 56 16 1.00426769090986 1.01130889588327
"11111" "MA" 4 1 56 16 1.26122334653172 1.03431085450887
"11112" "MA" 4 1 56 16 1.55900224505666 1.06096719677489
"11113" "MA" 4 1 56 17 0.158398957112209 0.929062377012892
"11114" "MA" 4 1 56 17 0.251066922727465 0.967915773978355
"11115" "MA" 4 1 56 17 0.316797914224418 0.947459768418344
"11116" "MA" 4 1 56 17 0.397887357729738 0.922224090857023
"11117" "MA" 4 1 56 17 0.50213384545493 0.950365769288149
"11118" "MA" 4 1 56 17 0.630611673265862 0.985048776789716
"11119" "MA" 4 1 56 17 0.633595828448835 0.985087365012709
"11120" "MA" 4 1 56 17 0.795774715459477 0.98718450630496
"11121" "MA" 4 1 56 17 0.99945325388133 0.989818281151631
"11122" "MA" 4 1 56 17 1.00426769090986 0.990235270717767
"11123" "MA" 4 1 56 17 1.26122334653172 1.01249079648725
"11124" "MA" 4 1 56 17 1.55900224505666 1.03828211808199
"11125" "MA" 4 1 56 18 0.158398957112209 0.956954569206525
"11126" "MA" 4 1 56 18 0.251066922727465 0.938543911534053
"11127" "MA" 4 1 56 18 0.316797914224418 0.970302097216836
"11128" "MA" 4 1 56 18 0.397887357729738 1.00948077907005
"11129" "MA" 4 1 56 18 0.50213384545493 0.967265671832491
"11130" "MA" 4 1 56 18 0.630611673265862 0.915237969057652
"11131" "MA" 4 1 56 18 0.633595828448835 0.915948680968199
