"subject" "radius" "number" "durationTest" "sample" "freq" "psesample"
"1448" "AB" 4 1 56 25 0.99945325388133 1.05877990974576
"1449" "AB" 4 1 56 25 1.26122334653172 1.07626358947419
"1450" "AB" 4 1 56 25 1.55900224505666 1.09615230494578
"1451" "AB" 4 1 56 26 0.158398957112209 0.912959763875018
"1452" "AB" 4 1 56 26 0.251066922727465 0.961425560479148
"1453" "AB" 4 1 56 26 0.316797914224418 0.957908614765191
"1454" "AB" 4 1 56 26 0.397887357729738 0.953569912970371
"1455" "AB" 4 1 56 26 0.50213384545493 0.976579864187235
"1456" "AB" 4 1 56 26 0.630611673265862 1.0049383116984
"1457" "AB" 4 1 56 26 0.795774715459477 1.02472688135227
"1458" "AB" 4 1 56 26 0.99945325388133 1.04913008252264
"1459" "AB" 4 1 56 26 1.26122334653172 1.0867210196288
"1460" "AB" 4 1 56 26 1.55900224505666 1.12948292467555
"1461" "AB" 4 1 56 27 0.158398957112209 0.979531723344365
"1462" "AB" 4 1 56 27 0.251066922727465 0.995586788787953
"1463" "AB" 4 1 56 27 0.316797914224418 0.985062125742868
"1464" "AB" 4 1 56 27 0.397887357729738 0.972078310194513
"1465" "AB" 4 1 56 27 0.50213384545493 0.998666107018789
"1466" "AB" 4 1 56 27 0.630611673265862 1.0314340444026
"1467" "AB" 4 1 56 27 0.795774715459477 1.04535909081378
"1468" "AB" 4 1 56 27 0.99945325388133 1.06253141376701
"1469" "AB" 4 1 56 27 1.26122334653172 1.07534981927754
"1470" "AB" 4 1 56 27 1.55900224505666 1.08993151054382
"1471" "AB" 4 1 56 28 0.158398957112209 0.867524226024069
"1472" "AB" 4 1 56 28 0.251066922727465 0.963079756917371
"1473" "AB" 4 1 56 28 0.316797914224418 0.962894767752755
"1474" "AB" 4 1 56 28 0.397887357729738 0.962666554727642
"1475" "AB" 4 1 56 28 0.50213384545493 0.991314551566907
"1476" "AB" 4 1 56 28 0.630611673265862 1.02662156751881
"1477" "AB" 4 1 56 28 0.795774715459477 1.0501650591489
"1478" "AB" 4 1 56 28 0.99945325388133 1.07919881815985
"1479" "AB" 4 1 56 28 1.26122334653172 1.07480271324237
"1480" "AB" 4 1 56 28 1.55900224505666 1.06980188497023
"1481" "AB" 4 1 56 29 0.158398957112209 0.921560456294975
"1482" "AB" 4 1 56 29 0.251066922727465 0.954321675899434
"1483" "AB" 4 1 56 29 0.316797914224418 0.941279145105033
"1484" "AB" 4 1 56 29 0.397887357729738 0.925189146461577
"1485" "AB" 4 1 56 29 0.50213384545493 0.965958753792949
"1486" "AB" 4 1 56 29 0.630611673265862 1.01620496069104
"1487" "AB" 4 1 56 29 0.795774715459477 1.0354862187895
"1488" "AB" 4 1 56 29 0.99945325388133 1.05926380496296
"1489" "AB" 4 1 56 29 1.26122334653172 1.0865557549085
"1490" "AB" 4 1 56 29 1.55900224505666 1.11760195545454
"1491" "AB" 4 1 56 30 0.158398957112209 0.949855365369124
"1492" "AB" 4 1 56 30 0.251066922727465 0.959250334359996
"1493" "AB" 4 1 56 30 0.316797914224418 0.959573166729103
"1494" "AB" 4 1 56 30 0.397887357729738 0.959971430874527
"1495" "AB" 4 1 56 30 0.50213384545493 0.985687280658607
"1496" "AB" 4 1 56 30 0.630611673265862 1.01738059323601
"1497" "AB" 4 1 56 30 0.795774715459477 1.04444792268225
"1498" "AB" 4 1 56 30 0.99945325388133 1.07782726728241
"1499" "AB" 4 1 56 30 1.26122334653172 1.0927442475961
"1500" "AB" 4 1 56 30 1.55900224505666 1.10971319130603
"1501" "AB" 4 1 112 1 0.158398957112209 0.855799276449075
"1502" "AB" 4 1 112 1 0.251066922727465 0.868916524699359
"1503" "AB" 4 1 112 1 0.316797914224418 0.844712020490425
"1504" "AB" 4 1 112 1 0.397887357729738 0.814851984426378
"1505" "AB" 4 1 112 1 0.50213384545493 0.911198096029343
"1506" "AB" 4 1 112 1 0.630611673265862 1.02993916258124
"1507" "AB" 4 1 112 1 0.795774715459477 1.07291877817991
"1508" "AB" 4 1 112 1 0.99945325388133 1.12592110346288
"1509" "AB" 4 1 112 1 1.26122334653172 1.09383816933888
"1510" "AB" 4 1 112 1 1.55900224505666 1.05734194210312
"1511" "AB" 4 1 112 2 0.158398957112209 0.831085024848427
"1512" "AB" 4 1 112 2 0.251066922727465 0.873617842300048
"1513" "AB" 4 1 112 2 0.316797914224418 0.894864956306069
"1514" "AB" 4 1 112 2 0.397887357729738 0.921076589686377
"1515" "AB" 4 1 112 2 0.50213384545493 0.974654494679229
"1516" "AB" 4 1 112 2 0.630611673265862 1.04068619514561
"1517" "AB" 4 1 112 2 0.795774715459477 1.06811967265334
"1518" "AB" 4 1 112 2 0.99945325388133 1.10195054987861
"1519" "AB" 4 1 112 2 1.26122334653172 1.09706502290083
"1520" "AB" 4 1 112 2 1.55900224505666 1.09150744820836
"1521" "AB" 4 1 112 3 0.158398957112209 0.850622023786693
"1522" "AB" 4 1 112 3 0.251066922727465 0.86692440820745
"1523" "AB" 4 1 112 3 0.316797914224418 0.881952415020348
"1524" "AB" 4 1 112 3 0.397887357729738 0.900491808413016
"1525" "AB" 4 1 112 3 0.50213384545493 0.940119699556075
"1526" "AB" 4 1 112 3 0.630611673265862 0.988958806617501
"1527" "AB" 4 1 112 3 0.795774715459477 1.05177207662629
"1528" "AB" 4 1 112 3 0.99945325388133 1.12923320145765
"1529" "AB" 4 1 112 3 1.26122334653172 1.12646756684132
"1530" "AB" 4 1 112 3 1.55900224505666 1.12332149457067
"1531" "AB" 4 1 112 4 0.158398957112209 0.778900459640732
"1532" "AB" 4 1 112 4 0.251066922727465 0.884216164587535
"1533" "AB" 4 1 112 4 0.316797914224418 0.881830911441487
"1534" "AB" 4 1 112 4 0.397887357729738 0.878888329170515
"1535" "AB" 4 1 112 4 0.50213384545493 0.926446517603376
"1536" "AB" 4 1 112 4 0.630611673265862 0.98505926204983
"1537" "AB" 4 1 112 4 0.795774715459477 1.04946004258596
"1538" "AB" 4 1 112 4 0.99945325388133 1.12887888035143
"1539" "AB" 4 1 112 4 1.26122334653172 1.11763376879815
"1540" "AB" 4 1 112 4 1.55900224505666 1.10484179207453
"1541" "AB" 4 1 112 5 0.158398957112209 0.848605348569764
"1542" "AB" 4 1 112 5 0.251066922727465 0.86130961415186
"1543" "AB" 4 1 112 5 0.316797914224418 0.880319968399121
"1544" "AB" 4 1 112 5 0.397887357729738 0.903772209292533
"1545" "AB" 4 1 112 5 0.50213384545493 0.945682874195001
"1546" "AB" 4 1 112 5 0.630611673265862 0.997335369221744
"1547" "AB" 4 1 112 5 0.795774715459477 1.05455579593629
"1548" "AB" 4 1 112 5 0.99945325388133 1.12511984420219
"1549" "AB" 4 1 112 5 1.26122334653172 1.1441730052217
"1550" "AB" 4 1 112 5 1.55900224505666 1.1658470981036
"1551" "AB" 4 1 112 6 0.158398957112209 0.823901838665166
"1552" "AB" 4 1 112 6 0.251066922727465 0.85999375456954
"1553" "AB" 4 1 112 6 0.316797914224418 0.853207883039108
"1554" "AB" 4 1 112 6 0.397887357729738 0.844836450727352
"1555" "AB" 4 1 112 6 0.50213384545493 0.914515042218907
"1556" "AB" 4 1 112 6 0.630611673265862 1.00038991699991
"1557" "AB" 4 1 112 6 0.795774715459477 1.04766033640047
"1558" "AB" 4 1 112 6 0.99945325388133 1.10595406728735
"1559" "AB" 4 1 112 6 1.26122334653172 1.08571940480711
"1560" "AB" 4 1 112 6 1.55900224505666 1.06270128442374
"1561" "AB" 4 1 112 7 0.158398957112209 0.808220447038666
"1562" "AB" 4 1 112 7 0.251066922727465 0.825880736773712
"1563" "AB" 4 1 112 7 0.316797914224418 0.839569113528691
"1564" "AB" 4 1 112 7 0.397887357729738 0.856455864029083
"1565" "AB" 4 1 112 7 0.50213384545493 0.945478471433644
"1566" "AB" 4 1 112 7 0.630611673265862 1.0551937383456
"1567" "AB" 4 1 112 7 0.795774715459477 1.09305952089441
"1568" "AB" 4 1 112 7 0.99945325388133 1.13975548352205
"1569" "AB" 4 1 112 7 1.26122334653172 1.13267709130705
"1570" "AB" 4 1 112 7 1.55900224505666 1.12462500324852
"1571" "AB" 4 1 112 8 0.158398957112209 0.837313095014252
"1572" "AB" 4 1 112 8 0.251066922727465 0.89867619837947
"1573" "AB" 4 1 112 8 0.316797914224418 0.867565243160551
"1574" "AB" 4 1 112 8 0.397887357729738 0.829185021165299
"1575" "AB" 4 1 112 8 0.50213384545493 0.918793863997654
"1576" "AB" 4 1 112 8 0.630611673265862 1.02923163251127
"1577" "AB" 4 1 112 8 0.795774715459477 1.06867356105369
"1578" "AB" 4 1 112 8 0.99945325388133 1.11731322190857
"1579" "AB" 4 1 112 8 1.26122334653172 1.149116149702
"1580" "AB" 4 1 112 8 1.55900224505666 1.18529385324448
"1581" "AB" 4 1 112 9 0.158398957112209 0.831972467450792
"1582" "AB" 4 1 112 9 0.251066922727465 0.842595183058195
"1583" "AB" 4 1 112 9 0.316797914224418 0.872596424756124
"1584" "AB" 4 1 112 9 0.397887357729738 0.909607641814464
"1585" "AB" 4 1 112 9 0.50213384545493 0.951285603886954
"1586" "AB" 4 1 112 9 0.630611673265862 1.00265130599843
"1587" "AB" 4 1 112 9 0.795774715459477 1.07197909229989
"1588" "AB" 4 1 112 9 0.99945325388133 1.15747389790749
"1589" "AB" 4 1 112 9 1.26122334653172 1.13428738540329
"1590" "AB" 4 1 112 9 1.55900224505666 1.1079113617551
"1591" "AB" 4 1 112 10 0.158398957112209 0.702946236368055
"1592" "AB" 4 1 112 10 0.251066922727465 0.747648223946451
"1593" "AB" 4 1 112 10 0.316797914224418 0.817163852821691
"1594" "AB" 4 1 112 10 0.397887357729738 0.90292223759635
"1595" "AB" 4 1 112 10 0.50213384545493 0.970005004689397
"1596" "AB" 4 1 112 10 0.630611673265862 1.05268067451514
"1597" "AB" 4 1 112 10 0.795774715459477 1.07933368297959
"1598" "AB" 4 1 112 10 0.99945325388133 1.11220208826253
"1599" "AB" 4 1 112 10 1.26122334653172 1.12875905560621
"1600" "AB" 4 1 112 10 1.55900224505666 1.14759358115723
"1601" "AB" 4 1 112 11 0.158398957112209 0.853364809290818
"1602" "AB" 4 1 112 11 0.251066922727465 0.843038617892351
"1603" "AB" 4 1 112 11 0.316797914224418 0.84937773573076
"1604" "AB" 4 1 112 11 0.397887357729738 0.857198027591946
"1605" "AB" 4 1 112 11 0.50213384545493 0.941428624804394
"1606" "AB" 4 1 112 11 0.630611673265862 1.0452380135063
"1607" "AB" 4 1 112 11 0.795774715459477 1.07709886246333
"1608" "AB" 4 1 112 11 0.99945325388133 1.11638956008102
"1609" "AB" 4 1 112 11 1.26122334653172 1.13407737493914
"1610" "AB" 4 1 112 11 1.55900224505666 1.15419830614422
"1611" "AB" 4 1 112 12 0.158398957112209 0.834306990071186
"1612" "AB" 4 1 112 12 0.251066922727465 0.858520531786024
"1613" "AB" 4 1 112 12 0.316797914224418 0.842794790566737
"1614" "AB" 4 1 112 12 0.397887357729738 0.823394632815582
"1615" "AB" 4 1 112 12 0.50213384545493 0.918929960639343
"1616" "AB" 4 1 112 12 0.630611673265862 1.03667178260229
"1617" "AB" 4 1 112 12 0.795774715459477 1.0587395729707
"1618" "AB" 4 1 112 12 0.99945325388133 1.0859535018784
"1619" "AB" 4 1 112 12 1.26122334653172 1.12938266310278
"1620" "AB" 4 1 112 12 1.55900224505666 1.17878589195264
"1621" "AB" 4 1 112 13 0.158398957112209 0.780500375492436
"1622" "AB" 4 1 112 13 0.251066922727465 0.930396301322626
"1623" "AB" 4 1 112 13 0.316797914224418 0.890999221270409
"1624" "AB" 4 1 112 13 0.397887357729738 0.842396770213256
"1625" "AB" 4 1 112 13 0.50213384545493 0.941366352247522
"1626" "AB" 4 1 112 13 0.630611673265862 1.06334069590731
"1627" "AB" 4 1 112 13 0.795774715459477 1.0819408713695
"1628" "AB" 4 1 112 13 0.99945325388133 1.10487854860173
"1629" "AB" 4 1 112 13 1.26122334653172 1.11311568365851
"1630" "AB" 4 1 112 13 1.55900224505666 1.12248590994897
"1631" "AB" 4 1 112 14 0.158398957112209 0.712061193550097
"1632" "AB" 4 1 112 14 0.251066922727465 0.865969875858682
"1633" "AB" 4 1 112 14 0.316797914224418 0.84808533541457
"1634" "AB" 4 1 112 14 0.397887357729738 0.826021961670562
"1635" "AB" 4 1 112 14 0.50213384545493 0.89239905541627
"1636" "AB" 4 1 112 14 0.630611673265862 0.974205023242564
"1637" "AB" 4 1 112 14 0.795774715459477 1.02026755129105
"1638" "AB" 4 1 112 14 0.99945325388133 1.07707171440359
"1639" "AB" 4 1 112 14 1.26122334653172 1.1118974762399
"1640" "AB" 4 1 112 14 1.55900224505666 1.15151383154967
"1641" "AB" 4 1 112 15 0.158398957112209 0.843826721596429
"1642" "AB" 4 1 112 15 0.251066922727465 0.884903391330051
"1643" "AB" 4 1 112 15 0.316797914224418 0.862775377253829
"1644" "AB" 4 1 112 15 0.397887357729738 0.835477016062946
"1645" "AB" 4 1 112 15 0.50213384545493 0.914589905910112
"1646" "AB" 4 1 112 15 0.630611673265862 1.01209201328282
"1647" "AB" 4 1 112 15 0.795774715459477 1.06559673602519
"1648" "AB" 4 1 112 15 0.99945325388133 1.13157858996838
"1649" "AB" 4 1 112 15 1.26122334653172 1.1501493284182
"1650" "AB" 4 1 112 15 1.55900224505666 1.17127463721261
"1651" "AB" 4 1 112 16 0.158398957112209 0.750482694624259
"1652" "AB" 4 1 112 16 0.251066922727465 0.858892413719874
"1653" "AB" 4 1 112 16 0.316797914224418 0.878730030505761
"1654" "AB" 4 1 112 16 0.397887357729738 0.903202828937746
"1655" "AB" 4 1 112 16 0.50213384545493 0.958644524086918
"1656" "AB" 4 1 112 16 0.630611673265862 1.02697323921542
"1657" "AB" 4 1 112 16 0.795774715459477 1.06566244603864
"1658" "AB" 4 1 112 16 0.99945325388133 1.11337385286304
"1659" "AB" 4 1 112 16 1.26122334653172 1.13641985095596
"1660" "AB" 4 1 112 16 1.55900224505666 1.16263603118508
"1661" "AB" 4 1 112 17 0.158398957112209 0.798366816613087
"1662" "AB" 4 1 112 17 0.251066922727465 0.903184702785513
"1663" "AB" 4 1 112 17 0.316797914224418 0.885160733212271
"1664" "AB" 4 1 112 17 0.397887357729738 0.862925351862231
"1665" "AB" 4 1 112 17 0.50213384545493 0.934647836637908
"1666" "AB" 4 1 112 17 0.630611673265862 1.0230416928748
"1667" "AB" 4 1 112 17 0.795774715459477 1.07037109359927
"1668" "AB" 4 1 112 17 0.99945325388133 1.12873756006724
"1669" "AB" 4 1 112 17 1.26122334653172 1.14356867893621
"1670" "AB" 4 1 112 17 1.55900224505666 1.16043995019558
"1671" "AB" 4 1 112 18 0.158398957112209 0.803302517410089
"1672" "AB" 4 1 112 18 0.251066922727465 0.862881888243982
"1673" "AB" 4 1 112 18 0.316797914224418 0.903594465034261
"1674" "AB" 4 1 112 18 0.397887357729738 0.95381978676464
"1675" "AB" 4 1 112 18 0.50213384545493 0.983515717940945
"1676" "AB" 4 1 112 18 0.630611673265862 1.02011425296701
"1677" "AB" 4 1 112 18 0.795774715459477 1.08202230458808
"1678" "AB" 4 1 112 18 0.99945325388133 1.15836711698226
"1679" "AB" 4 1 112 18 1.26122334653172 1.14768819034315
"1680" "AB" 4 1 112 18 1.55900224505666 1.13554028230741
"1681" "AB" 4 1 112 19 0.158398957112209 0.808308173635626
"1682" "AB" 4 1 112 19 0.251066922727465 0.89189514543202
"1683" "AB" 4 1 112 19 0.316797914224418 0.886520336284686
"1684" "AB" 4 1 112 19 0.397887357729738 0.879889669794209
"1685" "AB" 4 1 112 19 0.50213384545493 0.92481596162633
"1686" "AB" 4 1 112 19 0.630611673265862 0.980185044193473
"1687" "AB" 4 1 112 19 0.795774715459477 1.04842436773567
"1688" "AB" 4 1 112 19 0.99945325388133 1.13257688452982
"1689" "AB" 4 1 112 19 1.26122334653172 1.13928368216334
"1690" "AB" 4 1 112 19 1.55900224505666 1.14691305949869
"1691" "AB" 4 1 112 20 0.158398957112209 0.809401521458285
"1692" "AB" 4 1 112 20 0.251066922727465 0.841357730158871
"1693" "AB" 4 1 112 20 0.316797914224418 0.848403656149205
"1694" "AB" 4 1 112 20 0.397887357729738 0.857095906251082
"1695" "AB" 4 1 112 20 0.50213384545493 0.925304462609277
"1696" "AB" 4 1 112 20 0.630611673265862 1.00936760325073
"1697" "AB" 4 1 112 20 0.795774715459477 1.07151094559732
"1698" "AB" 4 1 112 20 0.99945325388133 1.148145917766
"1699" "AB" 4 1 112 20 1.26122334653172 1.14360964601913
"1700" "AB" 4 1 112 20 1.55900224505666 1.13844936972279
"1701" "AB" 4 1 112 21 0.158398957112209 0.743518672820459
"1702" "AB" 4 1 112 21 0.251066922727465 0.846636303718241
"1703" "AB" 4 1 112 21 0.316797914224418 0.856910766287813
"1704" "AB" 4 1 112 21 0.397887357729738 0.869585920474731
"1705" "AB" 4 1 112 21 0.50213384545493 0.943830625275993
"1706" "AB" 4 1 112 21 0.630611673265862 1.03533297329251
"1707" "AB" 4 1 112 21 0.795774715459477 1.07309683482755
"1708" "AB" 4 1 112 21 0.99945325388133 1.11966710878511
"1709" "AB" 4 1 112 21 1.26122334653172 1.11801863476033
"1710" "AB" 4 1 112 21 1.55900224505666 1.11614339846279
"1711" "AB" 4 1 112 22 0.158398957112209 0.794683499971736
"1712" "AB" 4 1 112 22 0.251066922727465 0.872742223724193
"1713" "AB" 4 1 112 22 0.316797914224418 0.862442560784706
"1714" "AB" 4 1 112 22 0.397887357729738 0.849736318005848
"1715" "AB" 4 1 112 22 0.50213384545493 0.919021019082633
"1716" "AB" 4 1 112 22 0.630611673265862 1.00441044647841
"1717" "AB" 4 1 112 22 0.795774715459477 1.03878422982503
"1718" "AB" 4 1 112 22 0.99945325388133 1.08117387014095
"1719" "AB" 4 1 112 22 1.26122334653172 1.10658289815515
"1720" "AB" 4 1 112 22 1.55900224505666 1.13548716410108
"1721" "AB" 4 1 112 23 0.158398957112209 0.721703445407501
"1722" "AB" 4 1 112 23 0.251066922727465 0.860123724144086
"1723" "AB" 4 1 112 23 0.316797914224418 0.87430429881411
"1724" "AB" 4 1 112 23 0.397887357729738 0.891798252311391
"1725" "AB" 4 1 112 23 0.50213384545493 0.946402854612582
"1726" "AB" 4 1 112 23 0.630611673265862 1.01369990073111
"1727" "AB" 4 1 112 23 0.795774715459477 1.0656006008639
"1728" "AB" 4 1 112 23 0.99945325388133 1.12960437922567
"1729" "AB" 4 1 112 23 1.26122334653172 1.16360687146445
"1730" "AB" 4 1 112 23 1.55900224505666 1.20228670911684
"1731" "AB" 4 1 112 24 0.158398957112209 0.746829153502225
"1732" "AB" 4 1 112 24 0.251066922727465 0.894253827161305
"1733" "AB" 4 1 112 24 0.316797914224418 0.887526590304883
"1734" "AB" 4 1 112 24 0.397887357729738 0.87922749302075
"1735" "AB" 4 1 112 24 0.50213384545493 0.948871921859581
"1736" "AB" 4 1 112 24 0.630611673265862 1.03470469312698
"1737" "AB" 4 1 112 24 0.795774715459477 1.07913939739425
"1738" "AB" 4 1 112 24 0.99945325388133 1.13393613339621
"1739" "AB" 4 1 112 24 1.26122334653172 1.14328020633357
"1740" "AB" 4 1 112 24 1.55900224505666 1.15390963966132
"1741" "AB" 4 1 112 25 0.158398957112209 0.843251713617018
"1742" "AB" 4 1 112 25 0.251066922727465 0.823311616475334
"1743" "AB" 4 1 112 25 0.316797914224418 0.836288568657987
"1744" "AB" 4 1 112 25 0.397887357729738 0.852297665842156
"1745" "AB" 4 1 112 25 0.50213384545493 0.942999067790197
"1746" "AB" 4 1 112 25 0.630611673265862 1.0547833528628
"1747" "AB" 4 1 112 25 0.795774715459477 1.07783686037229
"1748" "AB" 4 1 112 25 0.99945325388133 1.10626637252384
"1749" "AB" 4 1 112 25 1.26122334653172 1.11929332842541
"1750" "AB" 4 1 112 25 1.55900224505666 1.13411225804502
"1751" "AB" 4 1 112 26 0.158398957112209 0.808308173635626
"1752" "AB" 4 1 112 26 0.251066922727465 0.871197794476795
"1753" "AB" 4 1 112 26 0.316797914224418 0.892321434798797
"1754" "AB" 4 1 112 26 0.397887357729738 0.918380744106448
"1755" "AB" 4 1 112 26 0.50213384545493 0.976135849092366
"1756" "AB" 4 1 112 26 0.630611673265862 1.04731570939753
"1757" "AB" 4 1 112 26 0.795774715459477 1.07997845177727
"1758" "AB" 4 1 112 26 0.99945325388133 1.12025804181387
"1759" "AB" 4 1 112 26 1.26122334653172 1.10023932537152
"1760" "AB" 4 1 112 26 1.55900224505666 1.07746685632537
"1761" "AB" 4 1 112 27 0.158398957112209 0.768159022557761
"1762" "AB" 4 1 112 27 0.251066922727465 0.881835747304177
"1763" "AB" 4 1 112 27 0.316797914224418 0.888880621390412
"1764" "AB" 4 1 112 27 0.397887357729738 0.897571573804302
"1765" "AB" 4 1 112 27 0.50213384545493 0.958998958421402
"1766" "AB" 4 1 112 27 0.630611673265862 1.03470469312698
"1767" "AB" 4 1 112 27 0.795774715459477 1.09244062683082
"1768" "AB" 4 1 112 27 0.99945325388133 1.16364039667663
"1769" "AB" 4 1 112 27 1.26122334653172 1.15010765875064
"1770" "AB" 4 1 112 27 1.55900224505666 1.13471337228794
"1771" "AB" 4 1 112 28 0.158398957112209 0.808128726431704
"1772" "AB" 4 1 112 28 0.251066922727465 0.844712274270291
"1773" "AB" 4 1 112 28 0.316797914224418 0.845346504662324
"1774" "AB" 4 1 112 28 0.397887357729738 0.846128926901406
"1775" "AB" 4 1 112 28 0.50213384545493 0.92586789696535
"1776" "AB" 4 1 112 28 0.630611673265862 1.02414161236095
"1777" "AB" 4 1 112 28 0.795774715459477 1.08058716832319
"1778" "AB" 4 1 112 28 0.99945325388133 1.15019564844141
"1779" "AB" 4 1 112 28 1.26122334653172 1.15175878366389
"1780" "AB" 4 1 112 28 1.55900224505666 1.15353694204738
"1781" "AB" 4 1 112 29 0.158398957112209 0.75879027152347
"1782" "AB" 4 1 112 29 0.251066922727465 0.855077212210754
"1783" "AB" 4 1 112 29 0.316797914224418 0.85775737424949
"1784" "AB" 4 1 112 29 0.397887357729738 0.861063772696793
"1785" "AB" 4 1 112 29 0.50213384545493 0.946816013865368
"1786" "AB" 4 1 112 29 0.630611673265862 1.05250074162618
"1787" "AB" 4 1 112 29 0.795774715459477 1.0852486642859
"1788" "AB" 4 1 112 29 0.99945325388133 1.1256332983729
"1789" "AB" 4 1 112 29 1.26122334653172 1.14415747622894
"1790" "AB" 4 1 112 29 1.55900224505666 1.16522981960553
"1791" "AB" 4 1 112 30 0.158398957112209 0.841590469889136
"1792" "AB" 4 1 112 30 0.251066922727465 0.858224753314143
"1793" "AB" 4 1 112 30 0.316797914224418 0.877751836123462
"1794" "AB" 4 1 112 30 0.397887357729738 0.901841542397913
"1795" "AB" 4 1 112 30 0.50213384545493 0.964652870555151
"1796" "AB" 4 1 112 30 0.630611673265862 1.04206423644054
"1797" "AB" 4 1 112 30 0.795774715459477 1.07494965670746
"1798" "AB" 4 1 112 30 0.99945325388133 1.11550385240641
"1799" "AB" 4 1 112 30 1.26122334653172 1.1178165495586
"1800" "AB" 4 1 112 30 1.55900224505666 1.12044737878599
"1801" "AB" 4 2 56 1 0.158398957112209 0.943312331520218
"1802" "AB" 4 2 56 1 0.251066922727465 1.12577227959129
"1803" "AB" 4 2 56 1 0.316797914224418 1.11059732234292
"1804" "AB" 4 2 56 1 0.397887357729738 1.09187664263821
"1805" "AB" 4 2 56 1 0.50213384545493 1.08382872976128
"1806" "AB" 4 2 56 1 0.630611673265862 1.07391013789883
"1807" "AB" 4 2 56 1 0.795774715459477 1.09638350534698
"1808" "AB" 4 2 56 1 0.99945325388133 1.1240975906197
"1809" "AB" 4 2 56 1 1.26122334653172 1.14237367663417
"1810" "AB" 4 2 56 1 1.55900224505666 1.16316380092849
"1811" "AB" 4 2 56 2 0.158398957112209 0.981357308372549
